-18.23293,-32.935117,19.5,-0.14627871,0.59983231,0.018063005,0.61767509,29.1,-0.182985643
-18.23293,-32.050996,19.5,0.27289307,0.52232956,-6.11E-05,0.58932064,29.1,-0.141100449
-17.34875,-32.050996,19.5,0.33051716,0.27001522,-0.30161364,0.52260941,29.1,-0.04255462
-18.23293,-31.166875,19.5,0.68995773,0.59432484,0.18419603,0.92908119,29.1,-0.642994734
-17.34875,-31.166875,19.5,0.61450974,0.52788406,-0.02232825,0.81042107,29.1,-0.467710005
-16.464531,-31.166875,19.5,0.4620142,0.35600994,-0.30421961,0.65783714,29.1,-0.242313023
-17.34875,-30.282734,19.5,0.85675545,0.61001331,0.28972298,1.0909104,29.1,-0.882048843
-16.464531,-30.282734,19.5,0.69299591,0.59918934,0.031277902,0.91665123,29.1,-0.624633197
-16.464531,-29.398613,19.5,1.0003411,0.75808624,0.30310158,1.2912195,29.1,-1.177945445
-15.580312,-29.398613,19.5,0.82664062,0.73403389,0.10174809,1.1101771,29.1,-0.910509612
-14.696133,-29.398613,19.5,0.7004734,0.49568859,-0.049589415,0.85955177,29.1,-0.540285875
-15.580312,-28.514473,19.5,0.29053282,0.37565475,0.55107193,0.72746552,29.1,-0.345168066
-14.696133,-28.514473,19.5,0.51154976,0.58900814,0.30555054,0.83783943,29.1,-0.508212406
-13.811914,-28.514473,19.5,0.43194817,0.45459164,0.028129926,0.62771336,29.1,-0.197814175
-12.927695,-28.514473,19.5,-0.25454695,0.012878141,0.30170158,0.39494789,29.1,0.146026977
-11.159297,-28.514473,19.5,-0.40602245,0.6271917,0.30566549,0.80725159,29.1,-0.463028049
-16.464531,-27.630352,19.5,-0.084793739,-0.046639113,0.78247536,0.78843697,29.1,-0.435235092
-15.580312,-27.630352,19.5,-0.097508898,0.027336032,0.75795311,0.76468826,29.1,-0.400153498
-14.696133,-27.630352,19.5,0.052491589,0.40474037,0.65386223,0.7707827,29.1,-0.409156204
-13.811914,-27.630352,19.5,0.087081709,0.54509781,0.2619043,0.61098991,29.1,-0.173110295
-12.927695,-27.630352,19.5,-0.70520477,0.5040712,0.43255257,0.96876381,29.1,-0.7016139
-12.043516,-27.630352,19.5,-1.009921,0.83328575,0.56024731,1.4241428,29.1,-1.374299744
-11.159297,-27.630352,19.5,-0.87408401,0.87470016,0.42541798,1.3077094,29.1,-1.202304326
-16.464531,-26.74623,19.5,-0.092421446,-0.069766331,0.75783005,0.76662605,29.1,-0.403016001
-15.580312,-26.74623,19.5,-0.11154273,-0.077717452,0.80076355,0.81222168,29.1,-0.470369866
-14.696133,-26.74623,19.5,-0.18930197,0.16591099,0.56588783,0.619347,29.1,-0.185455388
-13.811914,-26.74623,19.5,-0.43925499,0.55107979,0.60840946,0.93101883,29.1,-0.645857016
-12.927695,-26.74623,19.5,-0.92301132,0.70190147,0.43173615,1.2373405,29.1,-1.098355387
-12.043516,-26.74623,19.5,-1.1041608,0.93511864,0.34043022,1.4864423,29.1,-1.466328566
-11.159297,-26.74623,19.5,-1.0901786,1.0141422,0.24447611,1.5088878,29.1,-1.499485058
-15.580312,-25.86209,19.5,-0.21672997,-0.21874096,0.57251221,0.65006905,29.1,-0.230838001
-14.696133,-25.86209,19.5,-0.36177628,0.20453587,0.56728683,0.70322922,29.1,-0.309366204
-13.811914,-25.86209,19.5,-0.79094162,0.62880562,0.41274014,1.091485,29.1,-0.882897642
-12.927695,-25.86209,19.5,-1.1220738,0.79144554,0.3452977,1.4158624,29.1,-1.362067937
-12.043516,-25.86209,19.5,-1.2118722,0.92207283,0.2294289,1.5399643,29.1,-1.545391264
-11.159297,-25.86209,19.5,-1.2257353,1.062929,0.051939297,1.6232507,29.1,-1.668421934
-14.696133,-24.977969,19.5,-0.7070401,0.55242332,0.33953835,0.95935585,29.1,-0.687716462
-13.811914,-24.977969,19.5,-1.1419022,0.6733783,0.27391245,1.3536642,29.1,-1.270188756
-12.927695,-24.977969,19.5,-1.3127544,0.71215134,0.18110453,1.5044209,29.1,-1.492886553
-12.043516,-24.977969,19.5,-1.3083855,0.75918312,0.077427783,1.5146704,29.1,-1.508027115
-11.159297,-24.977969,19.5,-1.2867194,0.9110051,-0.030625558,1.5768687,29.1,-1.599906444
-15.580312,-24.093828,19.5,-0.61014301,0.79713318,0.29175257,1.0453781,29.1,-0.814788529
-14.696133,-24.093828,19.5,-1.1393933,0.7219754,0.16636738,1.3590967,29.1,-1.278213645
-13.811914,-24.093828,19.5,-1.3219408,0.56395271,0.091101665,1.4400935,29.1,-1.397862118
-12.927695,-24.093828,19.5,-1.4168018,0.44857021,0.023404679,1.4863008,29.1,-1.466119542
-12.043516,-24.093828,19.5,-1.0674798,0.33293949,0.013112142,1.1182727,29.1,-0.922468432
-11.159297,-24.093828,19.5,-1.0213869,0.68525185,-0.015621417,1.2300591,29.1,-1.087599303
-15.580312,-23.209707,19.5,-0.90223053,0.91154839,0.19476772,1.2972566,29.1,-1.18686345
-14.696133,-23.209707,19.5,-0.99522079,0.72676735,0.1277665,1.2389429,29.1,-1.100722452
-13.811914,-23.209707,19.5,-0.41577637,0.15650508,-0.016052318,0.44454639,29.1,0.072760073
-11.159297,-23.209707,19.5,-0.24171579,0.30824823,0.02322675,0.39240665,29.1,0.149780897
-16.464531,-22.325586,19.5,-0.57049805,0.83296974,0.24249338,1.0383206,29.1,-0.80436319
-15.580312,-22.325586,19.5,-0.55656765,0.77955933,0.24530172,0.9887635,29.1,-0.731157442
-18.23293,-21.441445,19.5,0.092488356,0.060522051,0.30160095,0.32121666,29.1,0.25494275
-17.34875,-21.441445,19.5,-0.51260689,0.70674164,0.24976948,0.9080938,29.1,-0.611992161
-16.464531,-21.441445,19.5,-0.51973274,0.70246132,0.23200544,0.9041021,29.1,-0.606095622
-18.23293,-20.557324,19.5,-0.42655228,0.41155392,0.25185219,0.64401321,29.1,-0.221892314
-17.34875,-20.557324,19.5,-0.50879147,0.58519249,0.23333782,0.80979347,29.1,-0.466782914
-16.464531,-20.557324,19.5,-0.29859385,0.44585339,0.28376133,0.60701237,29.1,-0.167234673
-18.23293,-19.673184,19.5,-0.50684452,0.402589,0.23757254,0.68949982,29.1,-0.289085134
-17.34875,-19.673184,19.5,-0.31398901,0.31221214,0.25892265,0.51293903,29.1,-0.028269535
-18.23293,-18.789062,19.5,-0.35276062,0.048911014,0.26669876,0.4449276,29.1,0.072196949
-17.34875,-18.789062,19.5,-0.25215887,-0.018981798,0.29402657,0.38780926,29.1,0.156572161
-16.464531,-18.789062,19.5,-0.21506943,-0.11956314,0.3182892,0.40231609,29.1,0.135142672
-18.23293,-17.904941,19.5,-0.34983452,-0.023697972,0.27121983,0.44328995,29.1,0.074616086
-17.34875,-17.904941,19.5,-0.3123107,-0.066903925,0.29326075,0.43360809,29.1,0.088918129
-16.464531,-17.904941,19.5,-0.28629269,-0.12640242,0.3201321,0.44768921,29.1,0.068117499
-15.580312,-17.904941,19.5,-0.2855747,-0.16825575,0.34424549,0.47787849,29.1,0.023521895
-14.696133,-17.904941,19.5,-0.28830856,-0.18466785,0.36778416,0.50248306,29.1,-0.012823976
-18.23293,-17.020801,19.5,-0.34247959,-0.070022225,0.26132862,0.43644936,29.1,0.084721005
-17.34875,-17.020801,19.5,-0.33234348,-0.11291402,0.28420874,0.45163742,29.1,0.062285203
-16.464531,-17.020801,19.5,-0.31799269,-0.15725684,0.31010368,0.47118294,29.1,0.033412561
-15.580312,-17.020801,19.5,-0.31769453,-0.19641722,0.34012909,0.50517059,29.1,-0.016793996
-14.696133,-17.020801,19.5,-0.31412848,-0.21579111,0.36751331,0.52944172,29.1,-0.052647309
-13.811914,-17.020801,19.5,-0.30508276,-0.21261293,0.39386982,0.54167625,29.1,-0.070720156
-18.23293,-16.13668,19.5,-0.33626545,-0.10638894,0.24680847,0.43047356,29.1,0.093548457
-17.34875,-16.13668,19.5,-0.33522949,-0.14638289,0.26704901,0.45290386,29.1,0.060414418
-16.464531,-16.13668,19.5,-0.32937893,-0.18370157,0.29226521,0.4771328,29.1,0.024623428
-15.580312,-16.13668,19.5,-0.32662521,-0.21728819,0.32257019,0.5078875,29.1,-0.020807415
-14.696133,-16.13668,19.5,-0.3258292,-0.23989313,0.35610355,0.53900196,29.1,-0.066769695
-13.811914,-16.13668,19.5,-0.32059971,-0.25003838,0.3904583,0.56370296,29.1,-0.103258013
-12.927695,-16.13668,19.5,-0.30772449,-0.24003218,0.42776474,0.57904446,29.1,-0.125920476
-12.043516,-16.13668,19.5,-0.27786102,-0.19850225,0.47460587,0.58468849,29.1,-0.134257837
-18.23293,-15.252539,19.5,-0.31009455,-0.12181374,0.22502892,0.40203884,29.1,0.135552226
-17.34875,-15.252539,19.5,-0.31364635,-0.15916471,0.24852188,0.43066296,29.1,0.093268675
-16.464531,-15.252539,19.5,-0.32038948,-0.20119743,0.27215338,0.46604431,29.1,0.041003345
-15.580312,-15.252539,19.5,-0.32575802,-0.23703733,0.29805202,0.50113869,29.1,-0.010838073
-14.696133,-15.252539,19.5,-0.32080532,-0.25779051,0.33153545,0.52847683,29.1,-0.051221973
-13.811914,-15.252539,19.5,-0.31848621,-0.27667891,0.37036564,0.56138702,29.1,-0.099836906
-12.927695,-15.252539,19.5,-0.3124711,-0.28552006,0.40969681,0.58907673,29.1,-0.140740146
-12.043516,-15.252539,19.5,-0.29278978,-0.27459888,0.45699707,0.6082571,29.1,-0.169073388
-11.159297,-15.252539,19.5,-0.25002516,-0.21141262,0.52869148,0.62187019,29.1,-0.189182645
-18.23293,-14.368418,19.5,-0.26911804,-0.13319674,0.20536026,0.36378387,29.1,0.192062467
-17.34875,-14.368418,19.5,-0.28560266,-0.17157457,0.22717588,0.40325626,29.1,0.133753853
-16.464531,-14.368418,19.5,-0.29678717,-0.21084414,0.24994268,0.44159847,29.1,0.07711474
-15.580312,-14.368418,19.5,-0.31287344,-0.24794167,0.2733423,0.48381905,29.1,0.014746499
-14.696133,-14.368418,19.5,-0.31724895,-0.27746368,0.30600027,0.52083508,29.1,-0.03993358
-13.811914,-14.368418,19.5,-0.31812912,-0.29860689,0.34140812,0.55401421,29.1,-0.088945791
-12.927695,-14.368418,19.5,-0.314758,-0.31905397,0.37944885,0.58723885,29.1,-0.138025229
-12.043516,-14.368418,19.5,-0.30367495,-0.321423,0.42319405,0.6120657,29.1,-0.174699452
-11.159297,-14.368418,19.5,-0.28617691,-0.31222027,0.47678375,0.63773151,29.1,-0.212612987
-18.23293,-13.484297,19.5,-0.23202658,-0.12762132,0.17957481,0.31995413,29.1,0.256807759
-17.34875,-13.484297,19.5,-0.24852732,-0.16605009,0.20137856,0.36040504,29.1,0.197053675
-16.464531,-13.484297,19.5,-0.26784552,-0.21174866,0.22200197,0.40726353,29.1,0.127834313
-15.580312,-13.484297,19.5,-0.28400595,-0.24876665,0.24544214,0.45031773,29.1,0.064234649
-14.696133,-13.484297,19.5,-0.30959103,-0.28552387,0.27348091,0.50215763,29.1,-0.012343251
-13.811914,-13.484297,19.5,-0.3190147,-0.31294224,0.30493057,0.54100452,29.1,-0.069727877
-12.927695,-13.484297,19.5,-0.31964485,-0.33693615,0.3399802,0.57557392,29.1,-0.120793795
-12.043516,-13.484297,19.5,-0.32341274,-0.35812897,0.3716301,0.60906574,29.1,-0.170267911
-11.159297,-13.484297,19.5,-0.32304878,-0.35297153,0.41704433,0.63472466,29.1,-0.208171268
-18.23293,-12.600156,19.5,-0.18785019,-0.10316418,0.15664717,0.26545973,29.1,0.337306887
-17.34875,-12.600156,19.5,-0.20569492,-0.14508105,0.17774891,0.30814541,29.1,0.2742516
-16.464531,-12.600156,19.5,-0.23144514,-0.20756798,0.19470247,0.36682472,29.1,0.187570524
-15.580312,-12.600156,19.5,-0.25274204,-0.24098251,0.2203273,0.41291069,29.1,0.119492329
-14.696133,-12.600156,19.5,-0.27824812,-0.27690079,0.24860001,0.46464832,29.1,0.043065502
-13.811914,-12.600156,19.5,-0.30279762,-0.31438354,0.27428326,0.51551403,29.1,-0.032073325
-12.927695,-12.600156,19.5,-0.31250767,-0.34626492,0.30489241,0.55724304,29.1,-0.093715419
-12.043516,-12.600156,19.5,-0.32761517,-0.37337612,0.32726665,0.59484863,29.1,-0.149266396
-11.159297,-12.600156,19.5,-0.34125576,-0.38213181,0.35860603,0.6253627,29.1,-0.19434178
-18.23293,-11.716035,19.5,-0.14365865,-0.078656631,0.13373193,0.2114448,29.1,0.417097741
-17.34875,-11.716035,19.5,-0.16736858,-0.13410528,0.15230391,0.26304552,29.1,0.340873158
-16.464531,-11.716035,19.5,-0.19444046,-0.18370098,0.17374563,0.31896816,29.1,0.258264234
-15.580312,-11.716035,19.5,-0.22147884,-0.23319857,0.19521299,0.37622143,29.1,0.173689704
-14.696133,-11.716035,19.5,-0.2461833,-0.26838581,0.22309713,0.42709423,29.1,0.098540403
-13.811914,-11.716035,19.5,-0.27374445,-0.30364429,0.24882648,0.47859222,29.1,0.022467573
-12.927695,-11.716035,19.5,-0.30237059,-0.33260239,0.27061016,0.52467339,29.1,-0.045603532
-12.043516,-11.716035,19.5,-0.3227457,-0.35923729,0.28901937,0.56280407,29.1,-0.101930172
-11.159297,-11.716035,19.5,-0.34289558,-0.37207409,0.31031343,0.59355785,29.1,-0.147359656
-18.23293,-10.831895,19.5,-0.10335148,-0.060068054,0.11010644,0.16252117,29.1,0.489367728
-17.34875,-10.831895,19.5,-0.13042214,-0.10966155,0.13154721,0.21526787,29.1,0.411450302
-16.464531,-10.831895,19.5,-0.15746364,-0.1588893,0.1527115,0.27085312,29.1,0.329339771
-15.580312,-10.831895,19.5,-0.18449871,-0.20803915,0.17381704,0.32792137,29.1,0.245038552
-14.696133,-10.831895,19.5,-0.21692368,-0.25638908,0.19690634,0.38931137,29.1,0.154353244
-13.811914,-10.831895,19.5,-0.24675686,-0.28803431,0.22112284,0.43903076,29.1,0.080907761
-12.927695,-10.831895,19.5,-0.27241142,-0.31458445,0.24257376,0.48167767,29.1,0.017909746
-12.043516,-10.831895,19.5,-0.29811483,-0.34189682,0.2627516,0.5242178,29.1,-0.044930534
-11.159297,-10.831895,19.5,-0.3217318,-0.34982986,0.28097065,0.55212029,29.1,-0.086148092
